,year,tax_band,engine_capacity,urban_metric,extra_urban_metric,combined_metric,urban_imperial,extra_urban_imperial,combined_imperial,noise_level,co2,co_emissions,nox_emissions,thc_nox_emissions,particulates_emissions,fuel_cost_12000_miles,fuel_cost_6000_miles,standard_12_months,standard_6_months,first_year_12_months,first_year_6_months,date_of_change
1337,2000.0,,1994.0,13.0,8.1,9.9,21.7,34.9,28.5,70.6,236.0,540.0,,,,,747.0,,,,,
1338,2000.0,,1994.0,12.3,7.7,9.4,23.0,36.7,30.1,73.1,224.0,856.0,,,,,707.0,,,,,
1339,2000.0,,1994.0,12.7,7.8,9.6,22.2,36.2,29.4,71.9,229.0,647.0,,,,,724.0,,,,,
1340,2000.0,,1994.0,12.1,7.2,9.0,23.3,39.2,31.4,73.1,215.0,448.0,,,,,678.0,,,,,
1341,2000.0,,1994.0,12.6,7.6,9.4,22.4,37.2,30.1,71.9,225.0,637.0,,,,,707.0,,,,,
1342,2000.0,,2457.0,12.6,7.7,9.5,22.4,36.7,29.7,74.0,228.0,372.0,,,,,716.0,,,,,
1343,2000.0,,2457.0,13.1,7.9,9.8,21.6,35.8,28.8,71.9,234.0,731.0,,,,,739.0,,,,,
1344,2000.0,,2457.0,12.7,7.3,9.3,22.2,38.7,30.4,74.0,222.0,380.0,,,,,700.0,,,,,
1345,2000.0,,2457.0,13.0,7.6,9.6,21.7,37.2,29.4,71.9,228.0,840.0,,,,,724.0,,,,,
1346,2000.0,,2457.0,12.7,7.7,9.5,22.2,36.7,29.7,74.0,227.0,919.0,,,,,716.0,,,,,
1347,2000.0,,2457.0,12.8,8.0,9.8,22.1,35.3,28.8,71.9,234.0,679.0,,,,,739.0,,,,,
1348,2000.0,,993.0,7.3,4.8,5.7,38.7,58.9,49.6,72.1,134.0,840.0,,,,,429.0,,,,,
1349,2000.0,,993.0,9.0,6.1,7.2,31.4,46.3,39.2,73.0,171.0,776.0,,,,,543.0,,,,,
1350,2000.0,,1590.0,11.1,7.3,8.7,25.4,38.7,32.5,71.5,207.0,515.0,,,,,655.0,,,,,
1351,2000.0,,1590.0,9.4,6.1,7.3,30.1,46.3,38.7,72.1,174.0,235.0,,,,,550.0,,,,,
1352,2000.0,,1590.0,11.0,7.0,8.5,25.7,40.4,33.2,71.3,202.0,480.0,,,,,641.0,,,,,
1353,2000.0,,1590.0,9.4,6.1,7.3,30.1,46.3,38.7,71.8,174.0,235.0,,,,,550.0,,,,,
1354,2000.0,,1839.0,12.6,7.2,9.2,22.4,39.2,30.7,72.0,219.0,397.0,,,,,693.0,,,,,
1355,2000.0,,1839.0,10.0,6.4,7.7,28.2,44.1,36.7,71.2,184.0,714.0,,,,,580.0,,,,,
1356,2000.0,,1998.0,9.4,6.9,7.8,30.1,40.9,36.2,70.9,224.0,163.0,,,0.067,,603.0,,,,,
1357,2000.0,,1998.0,10.5,7.4,8.6,26.9,38.2,32.8,70.2,244.0,77.0,,,0.066,,665.0,,,,,
1358,2000.0,,2493.0,13.1,9.1,10.6,21.6,31.0,26.6,71.7,256.0,61.0,,,,,800.0,,,,,
1359,2000.0,,2493.0,14.2,9.9,11.5,19.9,28.5,24.6,73.5,278.0,98.0,,,,,865.0,,,,,
1360,2000.0,,1995.0,12.4,8.3,9.8,22.8,34.0,28.8,71.6,236.0,462.0,,,,,739.0,,,,,
1361,2000.0,,1995.0,12.4,8.3,9.8,22.8,34.0,28.8,71.6,236.0,462.0,,,,,739.0,,,,,
1362,2000.0,,1995.0,11.9,8.0,9.4,23.7,35.3,30.1,72.4,227.0,480.0,,,,,707.0,,,,,
1363,2000.0,,1995.0,11.9,8.0,9.4,23.7,35.3,30.1,72.4,227.0,480.0,,,,,707.0,,,,,
1364,2000.0,,1298.0,10.2,7.1,8.2,27.7,39.8,34.4,73.0,190.0,732.0,,,,,618.0,,,,,
1365,2000.0,,1298.0,10.2,7.2,8.3,27.7,39.2,34.0,71.4,195.0,882.0,,,,,626.0,,,,,
1366,,,,,,,,,,,,,,,,,,,,,,
1367,,,,,,,,,,,,,,,,,,,,,,
1368,2000.0,,1298.0,7.8,4.8,5.9,36.2,58.9,47.9,70.4,139.0,213.6,,,,,444.0,,,,,
1369,2000.0,,1298.0,9.4,6.2,7.4,30.1,45.6,38.2,70.1,176.0,380.0,,,,,557.0,,,,,
1370,2000.0,,1590.0,10.8,7.5,8.7,26.2,37.7,32.5,72.6,207.0,1190.0,,,,,655.0,,,,,
1371,2000.0,,1298.0,7.8,5.1,6.1,36.2,55.4,46.3,71.0,145.0,223.0,19.0,,,,460.0,,,,,
1372,2000.0,,1298.0,8.9,5.8,6.9,31.7,48.7,40.9,68.0,166.0,247.0,18.0,,,,520.0,,,,,
1373,2000.0,,1948.0,11.4,8.1,9.3,24.8,34.9,30.4,74.0,244.0,1010.0,,,0.06,,718.0,,,,,
1374,2000.0,,2164.0,13.5,7.4,9.6,20.9,38.2,29.4,70.0,232.0,650.0,,,,,724.0,,,,,
1375,2000.0,,2164.0,12.2,6.9,8.8,23.2,40.9,32.1,72.0,214.0,1040.0,,,,,663.0,,,,,
1376,2000.0,,2995.0,15.6,8.5,11.1,18.1,33.2,25.4,71.0,270.0,470.0,30.0,,,,838.0,,,,,
1377,2000.0,,1794.0,10.3,6.2,7.7,27.4,45.6,36.7,73.0,185.0,1220.0,30.0,,,,580.0,,,,,
1378,2000.0,,1398.0,8.9,5.7,6.8,31.7,49.6,41.5,71.0,162.0,380.0,70.0,,,,513.0,,,,,
1379,2000.0,,1398.0,8.9,5.7,6.8,31.7,49.6,41.5,71.0,162.0,380.0,70.0,,,,513.0,,,,,
1380,2000.0,,1398.0,9.0,5.8,6.9,31.4,48.7,40.9,71.0,165.0,380.0,70.0,,,,520.0,,,,,
1381,2000.0,,1598.0,9.8,6.1,7.4,28.8,46.3,38.2,73.0,176.0,840.0,50.0,,,,557.0,,,,,
1382,2000.0,,1598.0,9.1,5.9,7.0,31.0,47.9,40.4,71.0,168.0,800.0,50.0,,,,527.0,,,,,
1383,2000.0,,1598.0,10.7,6.5,8.0,26.4,43.5,35.3,71.0,192.0,660.0,70.0,,,,603.0,,,,,
1384,2000.0,,1598.0,9.3,6.1,7.2,30.4,46.3,39.2,71.0,171.0,800.0,50.0,,,,543.0,,,,,
1385,2000.0,,1868.0,8.6,5.4,6.6,32.8,52.3,42.8,73.0,180.0,30.0,430.0,,0.04,,510.0,,,,,
1386,2000.0,,1868.0,8.7,5.5,6.7,32.5,51.4,42.2,72.0,182.0,30.0,430.0,,0.04,,517.0,,,,,
1387,2000.0,,2982.0,14.3,10.3,11.8,19.8,27.4,23.9,73.0,312.0,470.0,,,0.11,,913.0,,,,,
1388,2000.0,,2982.0,13.2,9.4,10.8,21.4,30.1,26.2,72.0,287.0,650.0,,,0.1,,833.0,,,,,
1389,2000.0,,3378.0,18.6,11.4,14.1,15.2,24.8,20.0,72.0,341.0,1270.0,,,,,1064.0,,,,,
1390,2000.0,,4164.0,15.8,10.8,12.6,17.9,26.2,22.4,72.0,340.0,170.0,,,0.14,,974.0,,,,,
1391,2000.0,,4164.0,14.0,9.4,11.1,20.2,30.1,25.4,75.0,292.0,700.0,,,0.11,,859.0,,,,,
1392,2000.0,,4664.0,22.4,13.3,16.6,12.6,21.2,17.0,71.0,405.0,360.0,,,,,1251.0,,,,,
1393,2000.0,,1794.0,10.1,5.9,7.4,28.0,47.9,38.2,72.0,178.0,1010.0,10.0,,,,557.0,,,,,
1394,2000.0,,1998.0,13.0,7.8,9.7,21.7,36.2,29.1,71.0,229.0,570.0,60.0,,,,731.0,,,,,
1395,2000.0,,1998.0,12.3,7.4,9.2,23.0,38.2,30.7,72.0,217.0,550.0,60.0,,,,693.0,,,,,
1396,2000.0,,1998.0,12.9,7.6,9.5,21.9,37.2,29.7,71.0,226.0,570.0,60.0,,,,716.0,,,,,
1397,2000.0,,1998.0,12.1,7.3,9.0,23.3,38.7,31.4,72.0,215.0,550.0,60.0,,,,678.0,,,,,
1398,2000.0,,2184.0,10.3,6.5,7.8,27.4,43.5,36.2,72.0,206.0,440.0,,,0.06,,603.0,,,,,
1399,2000.0,,2362.0,14.5,8.7,10.8,19.5,32.5,26.2,71.0,259.0,50.0,20.0,,,,812.0,,,,,
1400,2000.0,,2362.0,12.2,8.0,9.5,23.2,35.3,29.7,72.0,228.0,210.0,90.0,,,,716.0,,,,,
1401,2000.0,,1784.0,9.4,6.2,7.4,30.1,45.6,38.2,71.0,175.0,900.0,50.0,,,,557.0,,,,,
1402,2000.0,,1988.0,12.4,7.6,9.3,22.8,37.2,30.4,72.0,224.0,730.0,30.0,,,,700.0,,,,,
1403,2000.0,,1988.0,11.4,7.3,8.8,24.8,38.7,32.1,73.0,211.0,610.0,40.0,,,,663.0,,,,,
1404,2000.0,,998.0,6.9,5.1,5.7,40.9,55.4,49.6,69.0,137.0,910.0,20.0,,,,429.0,,,,,
1405,2000.0,,998.0,6.8,5.0,5.6,41.5,56.5,50.4,69.0,134.0,910.0,20.0,,,,422.0,,,,,
1406,2000.0,,1299.0,7.7,5.0,6.0,36.7,56.5,47.1,70.0,144.0,880.0,40.0,,,,452.0,,,,,
1407,2000.0,,1299.0,8.8,5.5,6.7,32.1,51.4,42.2,70.0,160.0,700.0,50.0,,,,504.0,,,,,
1408,2000.0,,1299.0,8.0,5.5,6.4,35.3,51.4,44.1,71.0,154.0,1140.0,40.0,,,,482.0,,,,,
1409,2000.0,,1299.0,8.9,5.8,6.9,31.7,48.7,40.9,70.0,165.0,910.0,50.0,,,,520.0,,,,,
1410,2000.0,,973.0,7.5,5.6,6.3,37.7,50.4,44.8,72.0,151.0,403.0,51.0,,,,475.0,,,,,
1411,2000.0,,1199.0,8.0,5.7,6.5,35.3,49.6,43.5,73.0,156.0,348.0,32.0,,,,489.0,,,,,
1412,,,,,,,,,,,,,,,,,,,,,,
1413,,,,,,,,,,,,,,,,,,,,,,
1414,,,,,,,,,,,,,,,,,,,,,,
1415,,,,,,,,,,,,,,,,,,,,,,
1416,,,,,,,,,,,,,,,,,,,,,,
1417,,,,,,,,,,,,,,,,,,,,,,
1418,,,,,,,,,,,,,,,,,,,,,,
1419,,,,,,,,,,,,,,,,,,,,,,
1420,,,,,,,,,,,,,,,,,,,,,,
1421,,,,,,,,,,,,,,,,,,,,,,
1422,,,,,,,,,,,,,,,,,,,,,,
1423,,,,,,,,,,,,,,,,,,,,,,
1424,,,,,,,,,,,,,,,,,,,,,,
1425,,,,,,,,,,,,,,,,,,,,,,
1426,,,,,,,,,,,,,,,,,,,,,,
1427,,,,,,,,,,,,,,,,,,,,,,
1428,,,,,,,,,,,,,,,,,,,,,,
1429,,,,,,,,,,,,,,,,,,,,,,
1430,,,,,,,,,,,,,,,,,,,,,,
1431,,,,,,,,,,,,,,,,,,,,,,
1432,,,,,,,,,,,,,,,,,,,,,,
1433,,,,,,,,,,,,,,,,,,,,,,
1434,,,,,,,,,,,,,,,,,,,,,,
1435,,,,,,,,,,,,,,,,,,,,,,
1436,,,,,,,,,,,,,,,,,,,,,,
1437,,,,,,,,,,,,,,,,,,,,,,
1438,,,,,,,,,,,,,,,,,,,,,,
1439,,,,,,,,,,,,,,,,,,,,,,
1440,,,,,,,,,,,,,,,,,,,,,,
1441,,,,,,,,,,,,,,,,,,,,,,
1442,,,,,,,,,,,,,,,,,,,,,,
1443,,,,,,,,,,,,,,,,,,,,,,
1444,,,,,,,,,,,,,,,,,,,,,,
1445,,,,,,,,,,,,,,,,,,,,,,
1446,,,,,,,,,,,,,,,,,,,,,,
1447,,,,,,,,,,,,,,,,,,,,,,
1448,,,,,,,,,,,,,,,,,,,,,,
1449,,,,,,,,,,,,,,,,,,,,,,
1450,,,,,,,,,,,,,,,,,,,,,,
1451,,,,,,,,,,,,,,,,,,,,,,
1452,,,,,,,,,,,,,,,,,,,,,,
1453,,,,,,,,,,,,,,,,,,,,,,
1454,,,,,,,,,,,,,,,,,,,,,,
1455,,,,,,,,,,,,,,,,,,,,,,
1456,,,,,,,,,,,,,,,,,,,,,,
1457,,,,,,,,,,,,,,,,,,,,,,
1458,,,,,,,,,,,,,,,,,,,,,,
1459,,,,,,,,,,,,,,,,,,,,,,
1460,,,,,,,,,,,,,,,,,,,,,,
1461,,,,,,,,,,,,,,,,,,,,,,
1462,,,,,,,,,,,,,,,,,,,,,,
1463,,,,,,,,,,,,,,,,,,,,,,
1464,,,,,,,,,,,,,,,,,,,,,,
1465,,,,,,,,,,,,,,,,,,,,,,
1466,,,,,,,,,,,,,,,,,,,,,,
1467,,,,,,,,,,,,,,,,,,,,,,
1468,,,,,,,,,,,,,,,,,,,,,,
1469,,,,,,,,,,,,,,,,,,,,,,
1470,,,,,,,,,,,,,,,,,,,,,,
1471,,,,,,,,,,,,,,,,,,,,,,
1472,,,,,,,,,,,,,,,,,,,,,,
1473,,,,,,,,,,,,,,,,,,,,,,
1474,,,,,,,,,,,,,,,,,,,,,,
1475,,,,,,,,,,,,,,,,,,,,,,
1476,,,,,,,,,,,,,,,,,,,,,,
1477,,,,,,,,,,,,,,,,,,,,,,
1478,,,,,,,,,,,,,,,,,,,,,,
1479,,,,,,,,,,,,,,,,,,,,,,
1480,,,,,,,,,,,,,,,,,,,,,,
1481,,,,,,,,,,,,,,,,,,,,,,
1482,,,,,,,,,,,,,,,,,,,,,,
1483,,,,,,,,,,,,,,,,,,,,,,
1484,,,,,,,,,,,,,,,,,,,,,,
1485,,,,,,,,,,,,,,,,,,,,,,
1486,,,,,,,,,,,,,,,,,,,,,,
1487,,,,,,,,,,,,,,,,,,,,,,
1488,,,,,,,,,,,,,,,,,,,,,,
1489,,,,,,,,,,,,,,,,,,,,,,
1490,,,,,,,,,,,,,,,,,,,,,,
1491,,,,,,,,,,,,,,,,,,,,,,
1492,,,,,,,,,,,,,,,,,,,,,,
1493,,,,,,,,,,,,,,,,,,,,,,
1494,,,,,,,,,,,,,,,,,,,,,,
1495,,,,,,,,,,,,,,,,,,,,,,
1496,,,,,,,,,,,,,,,,,,,,,,
1497,,,,,,,,,,,,,,,,,,,,,,
1498,,,,,,,,,,,,,,,,,,,,,,
1499,,,,,,,,,,,,,,,,,,,,,,
1500,,,,,,,,,,,,,,,,,,,,,,
1501,,,,,,,,,,,,,,,,,,,,,,
1502,,,,,,,,,,,,,,,,,,,,,,
1503,,,,,,,,,,,,,,,,,,,,,,
1504,,,,,,,,,,,,,,,,,,,,,,
1505,,,,,,,,,,,,,,,,,,,,,,
1506,,,,,,,,,,,,,,,,,,,,,,
1507,,,,,,,,,,,,,,,,,,,,,,
1508,,,,,,,,,,,,,,,,,,,,,,
1509,,,,,,,,,,,,,,,,,,,,,,
1510,,,,,,,,,,,,,,,,,,,,,,
1511,,,,,,,,,,,,,,,,,,,,,,
1512,,,,,,,,,,,,,,,,,,,,,,
1513,,,,,,,,,,,,,,,,,,,,,,
1514,,,,,,,,,,,,,,,,,,,,,,
1515,,,,,,,,,,,,,,,,,,,,,,
1516,,,,,,,,,,,,,,,,,,,,,,
1517,,,,,,,,,,,,,,,,,,,,,,
1518,,,,,,,,,,,,,,,,,,,,,,
1519,2000.0,,1598.0,9.7,5.8,7.2,29.1,47.9,39.2,72.0,173.0,353.0,32.0,,,,543.0,,,,,
1520,2000.0,,1595.0,12.0,6.6,8.6,23.5,42.8,32.8,72.0,206.0,70.0,,,,,649.0,,,,,
1521,2000.0,,1598.0,9.7,5.8,7.2,29.1,47.9,39.2,72.0,173.0,353.0,32.0,,,,543.0,,,,,
1522,2000.0,,1984.0,11.1,6.3,8.1,25.4,44.8,34.9,73.0,194.0,794.0,30.0,,,,610.0,,,,,
1523,2000.0,,1984.0,13.1,7.0,9.2,21.6,40.4,30.7,72.0,221.0,252.0,,,,,693.0,,,,,
1524,2000.0,,1896.0,9.1,4.9,6.4,31.0,57.6,44.1,70.0,173.0,207.0,299.0,,0.04,,495.0,,,,,
1525,2000.0,,1896.0,6.8,4.3,5.2,41.5,65.7,54.3,71.0,140.0,117.0,369.0,,0.029,,402.0,,,,,
1526,2000.0,,1896.0,7.1,4.5,5.4,39.8,62.8,52.3,73.0,146.0,165.0,441.0,,0.031,,417.0,,,,,
1527,2000.0,,1984.0,11.1,6.3,8.1,25.4,44.8,34.9,73.0,194.0,794.0,30.0,,,,610.0,,,,,
1528,2000.0,,1984.0,13.1,7.0,9.2,21.6,40.4,30.7,72.0,221.0,252.0,,,,,693.0,,,,,
1529,2000.0,,1896.0,7.2,4.5,5.5,39.2,62.8,51.4,74.0,149.0,177.0,363.0,,0.024,,425.0,,,,,
1530,2000.0,,1896.0,7.1,4.5,5.4,39.8,62.8,52.3,73.0,146.0,165.0,441.0,,0.031,,417.0,,,,,
1531,2000.0,,1896.0,6.8,4.3,5.2,41.5,65.7,54.3,71.0,140.0,117.0,369.0,,0.029,,402.0,,,,,
1532,2000.0,,2324.0,13.3,7.3,9.4,21.2,38.7,30.1,73.5,226.0,407.0,,,,,707.0,,,,,
1533,2000.0,,2324.0,14.7,7.8,10.2,19.2,36.2,27.7,71.0,245.0,349.0,,,,,768.0,,,,,
1534,2000.0,,2792.0,15.6,8.3,11.0,18.1,34.0,25.7,74.0,264.0,473.0,25.0,,,,828.0,,,,,
1535,2000.0,,1598.0,10.9,7.0,8.4,25.9,40.4,33.6,73.0,202.0,476.0,,,,,633.0,,,,,
1536,2000.0,,1896.0,7.5,5.0,5.9,37.7,56.5,47.9,74.0,159.0,751.0,,,0.068,,456.0,,,,,
1537,2000.0,,1896.0,7.1,4.7,5.6,39.8,60.1,50.4,73.0,151.0,400.0,,,0.045,,433.0,,,,,
1538,2000.0,,2461.0,11.2,7.4,8.7,25.2,38.2,32.5,72.0,235.0,171.0,,,0.084,,671.0,,,,,
1539,2000.0,,2461.0,10.2,7.3,8.5,27.6,38.6,33.2,73.5,213.0,288.0,,,0.086,,657.0,,,,,
1540,2000.0,,2461.0,10.2,7.3,8.5,27.7,38.6,33.2,75.0,270.0,162.0,,,0.156,,657.0,,,,,
1541,2000.0,,2461.0,11.2,7.4,8.7,25.2,38.2,32.5,72.0,235.0,171.0,,,0.084,,671.0,,,,,
1542,2000.0,,2461.0,10.2,7.3,8.5,27.6,38.6,33.2,73.5,213.0,288.0,,,0.086,,657.0,,,,,
1543,2000.0,,2461.0,10.2,7.3,8.5,27.7,38.6,33.2,75.0,270.0,162.0,,,0.156,,657.0,,,,,
1544,2000.0,,2461.0,17.3,9.9,12.7,16.3,28.5,22.2,72.0,305.0,884.0,,,,,958.0,,,,,
1545,2000.0,,2461.0,16.8,9.5,12.2,16.8,29.7,23.2,74.0,293.0,767.0,,,,,917.0,,,,,
1546,2000.0,,2461.0,10.1,6.9,8.1,28.0,40.9,34.9,73.5,219.0,396.0,,,0.089,,625.0,,,,,
1547,2000.0,,1390.0,9.1,5.5,6.8,31.0,51.4,41.5,72.0,163.0,121.0,40.0,,,,513.0,,,,,
1548,2000.0,,1896.0,7.1,4.4,5.3,39.8,64.2,53.3,73.0,143.0,436.0,314.0,,0.036,,409.0,,,,,
1549,2000.0,,1781.0,11.0,6.3,8.0,25.7,44.8,35.3,70.5,192.0,156.0,,,,,603.0,,,,,
1550,2000.0,,1984.0,11.1,6.3,8.1,25.4,44.8,34.9,73.0,194.0,794.0,30.0,,,,610.0,,,,,
1551,2000.0,,1984.0,11.1,6.3,8.1,25.4,44.8,34.9,73.0,194.0,794.0,30.0,,,,610.0,,,,,
1552,2000.0,,1896.0,7.0,4.4,5.3,40.4,64.2,53.3,72.0,143.0,109.0,330.0,,0.03,,409.0,,,,,
1553,2000.0,,1896.0,7.0,4.4,5.3,40.4,64.2,53.3,73.0,143.0,165.0,441.0,,0.031,,409.0,,,,,
1554,2000.0,,1390.0,9.1,5.5,6.8,31.0,51.4,41.5,72.0,163.0,121.0,40.0,,,,513.0,,,,,
1555,2000.0,,1598.0,9.6,5.7,7.1,29.4,49.6,39.8,72.0,170.0,353.0,32.0,,,,535.0,,,,,
1556,2000.0,,1598.0,9.6,5.7,7.1,29.4,49.6,39.8,72.0,170.0,353.0,32.0,,,,535.0,,,,,
1557,2000.0,,1896.0,6.8,4.4,5.3,41.5,64.2,53.3,74.0,143.0,76.0,330.0,,0.03,,409.0,,,,,
1558,2000.0,,1896.0,9.1,4.9,6.4,31.0,57.6,44.1,70.0,173.0,207.0,299.0,,0.04,,495.0,,,,,
1559,2000.0,,1896.0,6.8,4.3,5.2,41.5,65.7,54.3,71.0,140.0,117.0,369.0,,0.029,,402.0,,,,,
1560,2000.0,,1896.0,6.8,4.3,5.2,41.5,65.7,54.3,71.0,140.0,117.0,369.0,,0.029,,402.0,,,,,
1561,2000.0,,2324.0,13.3,7.3,9.4,21.2,38.7,30.1,73.5,226.0,407.0,,,,,707.0,,,,,
1562,2000.0,,2324.0,14.6,7.7,10.1,19.3,36.7,27.7,71.0,242.0,349.0,,,,,768.0,,,,,
1563,2000.0,,2792.0,15.6,8.3,11.0,18.1,34.0,25.7,74.0,264.0,473.0,25.0,,,,828.0,,,,,
1564,2000.0,,1390.0,9.3,5.6,7.0,30.4,50.4,40.4,72.0,168.0,121.0,40.0,,,,527.0,,,,,
1565,2000.0,,1896.0,7.1,4.4,5.3,39.8,64.2,53.3,73.0,143.0,436.0,314.0,,0.036,,409.0,,,,,
1566,2000.0,,1598.0,9.7,5.8,7.2,29.1,48.7,39.2,72.0,173.0,353.0,32.0,,,,543.0,,,,,
1567,2000.0,,1896.0,6.9,4.4,5.3,40.9,64.2,53.3,71.0,143.0,117.0,369.0,,0.029,,409.0,,,,,
1568,2000.0,,1896.0,7.1,4.5,5.4,39.8,62.8,52.3,73.0,146.0,165.0,441.0,,0.031,,417.0,,,,,
1569,2000.0,,1984.0,11.1,6.3,8.1,25.4,44.8,34.9,73.0,194.0,794.0,30.0,,,,610.0,,,,,
1570,2000.0,,1984.0,13.2,7.2,9.3,21.4,39.2,30.4,72.0,223.0,252.0,,,,,700.0,,,,,
1571,2000.0,,1984.0,11.1,6.3,8.1,25.4,44.8,34.9,73.0,194.0,794.0,30.0,,,,610.0,,,,,
1572,2000.0,,1984.0,13.2,7.2,9.3,21.4,39.2,30.4,72.0,223.0,252.0,,,,,700.0,,,,,
1573,2000.0,,1896.0,9.2,5.0,6.5,30.7,56.5,43.5,70.0,176.0,207.0,299.0,,0.04,,502.0,,,,,
1574,2000.0,,1896.0,6.9,4.4,5.3,40.9,64.2,53.3,71.0,143.0,117.0,369.0,,0.029,,409.0,,,,,
1575,2000.0,,1896.0,7.1,4.5,5.4,39.8,62.8,52.3,73.0,146.0,165.0,441.0,,0.031,,417.0,,,,,
1576,2000.0,,2324.0,13.4,7.3,9.5,21.1,38.7,29.7,73.5,228.0,407.0,,,,,716.0,,,,,
1577,2000.0,,1984.0,11.3,6.3,8.1,25.0,44.8,34.9,72.0,194.0,569.0,32.0,,,,610.0,,,,,
1578,2000.0,,1984.0,13.3,6.8,9.3,21.2,41.5,30.4,71.0,221.0,668.0,70.0,,,,700.0,,,,,
1579,2000.0,,1984.0,13.3,6.8,9.3,21.2,41.5,30.4,71.0,221.0,668.0,70.0,,,,700.0,,,,,
1580,2000.0,,1984.0,11.3,6.3,8.1,25.0,44.8,34.9,72.0,194.0,569.0,32.0,,,,610.0,,,,,
1581,2000.0,,1781.0,11.1,6.1,7.9,25.4,46.3,35.8,74.0,190.0,396.0,,,,,594.0,,,,,
1582,2000.0,,1595.0,11.2,6.4,8.2,25.2,44.1,34.4,72.5,197.0,846.0,,,,,618.0,,,,,
1583,2000.0,,1595.0,13.2,6.8,9.2,21.4,41.5,30.7,70.0,221.0,884.0,,,,,693.0,,,,,
1584,2000.0,,999.0,7.8,4.7,5.8,36.2,60.1,48.7,72.5,139.0,209.0,25.0,,,,437.0,,,,,
1585,2000.0,,1390.0,8.7,4.9,6.3,32.5,57.6,44.8,72.5,151.0,294.0,30.0,,,,475.0,,,,,
1586,2000.0,,1390.0,10.5,6.1,7.7,26.9,46.3,36.7,71.0,185.0,304.0,,,,,580.0,,,,,
1587,2000.0,,1716.0,5.9,3.6,4.4,47.9,78.5,64.2,73.0,119.0,333.0,332.0,,0.024,,340.0,,,,,
1588,2000.0,,1390.0,8.7,4.9,6.3,32.5,57.6,44.8,72.5,151.0,294.0,30.0,,,,475.0,,,,,
1589,2000.0,,1390.0,10.5,6.1,7.7,26.9,46.3,36.7,71.0,185.0,304.0,,,,,580.0,,,,,
1590,2000.0,,1716.0,5.9,3.6,4.4,47.9,78.5,64.2,73.0,119.0,333.0,332.0,,0.024,,340.0,,,,,
1591,2000.0,,1390.0,9.6,5.2,6.8,29.4,54.3,41.5,73.0,163.0,283.0,14.0,,,,513.0,,,,,
1592,2000.0,,1390.0,5.7,3.6,4.4,49.6,78.5,64.2,73.0,119.0,95.0,428.0,,0.017,,340.0,,,,,
1593,2000.0,,2461.0,11.4,7.6,8.9,24.8,37.2,31.7,72.0,240.0,171.0,,,0.084,,688.0,,,,,
1594,2000.0,,2461.0,10.1,7.0,8.1,28.0,40.4,34.9,73.5,219.0,288.0,,,0.086,,625.0,,,,,
1595,2000.0,,2461.0,13.8,8.2,10.0,20.5,34.4,28.2,75.0,270.0,162.0,,,0.156,,774.0,,,,,
1596,2000.0,,2461.0,17.5,10.1,12.9,16.1,28.0,21.9,72.0,310.0,1310.0,90.0,,,,971.0,,,,,
1597,2000.0,,2461.0,10.3,7.1,8.3,27.4,39.8,34.0,73.5,224.0,396.0,,,0.089,,642.0,,,,,
1598,2000.0,,1984.0,11.8,6.9,8.7,23.9,40.9,32.5,73.5,209.0,685.0,30.0,,,,655.0,,,,,
1599,2000.0,,1984.0,13.4,7.3,9.6,21.1,38.7,29.4,73.0,230.0,224.0,,,,,724.0,,,,,
1600,2000.0,,1390.0,8.5,5.5,6.6,33.2,51.4,42.8,73.0,158.0,22.0,,,,,497.0,,,,,
1601,2000.0,,1896.0,7.0,4.3,5.3,40.4,65.7,53.3,73.0,143.0,316.0,461.0,,0.032,,409.0,,,,,
1602,2000.0,,1896.0,6.6,4.3,5.2,42.8,65.7,54.3,71.0,140.0,62.0,413.0,,0.03,,402.0,,,,,
1603,2000.0,,1390.0,8.5,5.5,6.6,33.2,51.4,42.8,73.0,158.0,22.0,,,,,497.0,,,,,
1604,2000.0,,1595.0,11.1,6.2,8.0,25.4,45.6,35.3,74.0,192.0,637.0,,,,,603.0,,,,,
1605,2000.0,,1595.0,11.9,6.8,8.7,23.7,41.5,32.5,72.0,209.0,364.0,,,,,655.0,,,,,
1606,2000.0,,1595.0,11.1,6.2,8.0,25.4,45.6,35.3,74.0,192.0,637.0,,,,,603.0,,,,,
1607,2000.0,,1595.0,11.9,6.8,8.7,23.7,41.5,32.5,72.0,209.0,364.0,,,,,655.0,,,,,
1608,2000.0,,1896.0,6.6,4.2,5.1,42.8,67.3,55.4,73.0,138.0,150.0,391.0,,0.041,,394.0,,,,,
1609,2000.0,,1896.0,6.6,4.3,5.2,42.8,65.7,54.3,71.0,140.0,62.0,413.0,,0.03,,402.0,,,,,
1610,2000.0,,1896.0,7.0,4.3,5.3,40.4,65.7,53.3,73.0,143.0,316.0,461.0,,0.032,,409.0,,,,,
1611,2000.0,,1896.0,6.6,4.3,5.2,42.8,65.7,54.3,71.0,140.0,62.0,413.0,,0.03,,402.0,,,,,
1612,2000.0,,1390.0,9.7,5.5,7.0,29.1,51.4,40.4,74.0,168.0,238.0,14.0,,,,527.0,,,,,
1613,2000.0,,999.0,7.6,4.8,5.8,37.2,58.9,48.7,72.0,139.0,209.0,25.0,,,,437.0,,,,,
1614,2000.0,,1390.0,8.5,5.0,6.3,33.2,56.5,44.8,73.0,151.0,251.0,23.0,,,,475.0,,,,,
