file,year,manufacturer,model,description,euro_standard,tax_band,transmission,transmission_type,engine_capacity,fuel_type,urban_metric,extra_urban_metric,combined_metric,urban_imperial,extra_urban_imperial,combined_imperial,noise_level,co2,thc_emissions,co_emissions,nox_emissions,thc_nox_emissions,particulates_emissions,fuel_cost_12000_miles,fuel_cost_6000_miles,standard_12_months,standard_6_months,first_year_12_months,first_year_6_months,date_of_change
DatapartC_july2000.csv,2000,Peugeot,Expert,2.0 Hdi Turbo 95 bhp Expert Combi,2,,M5,Manual,1997,Diesel,8.4,5.8,6.8,33.6,48.7,41.5,74.6,182,,318,,,0.05,,525,,,,,
DatapartC_july2000.csv,2000,Peugeot,Partner,1.9 D 70 bhp Partner Combi,2,,M5,Manual,1868,Diesel,8.6,5.4,6.6,32.8,52.3,42.8,73.4,178,,179,,,0.029,,510,,,,,
DatapartC_july2000.csv,2000,Peugeot,Partner,2.0 Hdi Turbo Partner Combi,2,,M5,Manual,1997,Diesel,7,4.7,5.5,40.3,60.1,51.4,73.8,147,,572,,,0.032,,425,,,,,
DataPartB_july2000.csv,2000,Porsche,All Models,911 Cabriolet Tiptronic S,3,,A5,Automatic,3387,Petrol,18.3,8.5,12,15.4,33.2,23.5,73,290,180,335,49,,,,905,,,,,
DataPartB_july2000.csv,2000,Porsche,All Models,911 Carrera 4 Cabriolet,3,,M6,Manual,3387,Petrol,17.4,8.8,12,16.2,32.1,23.5,75,295,72,200,35,,,,905,,,,,
DataPartB_july2000.csv,2000,Porsche,All Models,911 Carrera 4 Cabriolet Tiptronic S,3,,A5,Automatic,3387,Petrol,18.6,8.8,12.4,15.2,32.1,22.8,73,304,178,505,66,,,,933,,,,,
DataPartB_july2000.csv,2000,Porsche,All Models,911 Carrera 4 Coupé,3,,M6,Manual,3387,Petrol,17.4,8.8,12,16.2,32.1,23.5,75,295,72,200,35,,,,905,,,,,
DataPartB_july2000.csv,2000,Porsche,All Models,911 Carrera 4 Coupé Tiptronic S,3,,A5,Automatic,3387,Petrol,18.6,8.8,12.4,15.2,32.1,22.8,73,304,178,505,66,,,,933,,,,,
DataPartB_july2000.csv,2000,Porsche,All Models,911 Carrera Cabriolet,3,,M6,Manual,3387,Petrol,17.2,8.5,11.8,16.4,33.2,23.9,75,285,79,269,55,,,,890,,,,,
DataPartB_july2000.csv,2000,Porsche,All Models,911 Carrera Coupé,3,,M6,Manual,3387,Petrol,17.2,8.5,11.8,16.4,33.2,23.9,75,285,79,269,55,,,,890,,,,,
DataPartB_july2000.csv,2000,Porsche,All Models,911 Carrera Coupé Tiptronic S,3,,A5,Automatic,3387,Petrol,18.3,8.5,12,15.4,33.2,23.5,73,290,180,335,49,,,,905,,,,,
DataPartB_july2000.csv,2000,Porsche,All Models,911 Turbo,3,,M6,Manual,3600,Petrol,18.9,9.2,12.9,14.9,30.7,21.9,75,309,54,303,19,,,,971,,,,,
DataPartB_july2000.csv,2000,Porsche,All Models,911 Turbo Tiptronic S,3,,A5,Automatic,3600,Petrol,21.9,9.6,13.9,12.9,29.4,20.3,73,339,88,404,32,,,,1048,,,,,
DataPartB_july2000.csv,2000,Porsche,All Models,Boxster,3,,M5,Manual,2687,Petrol,14.3,7.4,9.9,19.8,38.2,28.5,75,245,207,1152,57,,,,747,,,,,
DataPartB_july2000.csv,2000,Porsche,All Models,Boxster S,3,,M6,Manual,3179,Petrol,15.6,7.8,10.7,18.1,36.2,26.4,75,263,168,1361,48,,,,806,,,,,
DataPartB_july2000.csv,2000,Porsche,All Models,Boxster S Tiptronic S,3,,A5,Automatic,3179,Petrol,17.2,8.2,11.3,16.4,34.4,25,74,281,192,1098,40,,,,851,,,,,
DataPartB_july2000.csv,2000,Porsche,All Models,Boxster Tiptronic S,3,,A5,Automatic,2687,Petrol,15.9,8,10.9,17.8,35.3,25.9,74,271,240,823,76,,,,821,,,,,
DatapartC_july2000.csv,2000,Proton,Compact,1300 Hatchback,2,,M5,Manual,1299,Petrol,10.6,6.5,8.1,26.6,43.3,35.1,73,197,,1140,,,,,606,,,,,
DatapartC_july2000.csv,2000,Proton,Compact,1500 Hatchback,2,,A3,Automatic,1468,Petrol,11.1,7.7,8.9,25.5,36.9,31.6,70.9,219,,1340,,,,,673,,,,,
DatapartC_july2000.csv,2000,Proton,Compact,1500 Hatchback,2,,M5,Manual,1468,Petrol,11.1,6.6,8.3,25.4,42.8,34.1,73.25,202,,1440,,,,,624,,,,,
DatapartC_july2000.csv,2000,Proton,Compact,1600 Hatchback,2,,M5,Manual,1597,Petrol,11.1,6.9,8.4,25.5,41.2,33.5,72.3,206,,910,,,,,635,,,,,
DatapartC_july2000.csv,2000,Proton,Compact,1600 Hatchback,2,,A4,Automatic,1597,Petrol,12,7,8.8,23.5,40.4,32,69.7,217,,930,,,,,665,,,,,
DatapartC_july2000.csv,2000,Proton,Compact,1800 Hatchback DOHC,2,,M5,Manual,1834,Petrol,11.9,6.8,8.7,23.8,41.8,32.7,73.35,211,,840,,,,,651,,,,,
DatapartC_july2000.csv,2000,Proton,Compact,1800 Hatchback DOHC,2,,A4,Automatic,1834,Petrol,12.3,7.3,9.2,22.9,38.7,30.9,70.6,225,,670,,,,,689,,,,,
DatapartC_july2000.csv,2000,Proton,Compact,1800 Hatchback SOHC,2,,A4,Automatic,1834,Petrol,12.4,7.3,9.2,22.8,39,30.9,69.6,225,,1000,,,,,689,,,,,
DatapartC_july2000.csv,2000,Proton,Compact,1800 Hatchback SOHC,2,,M5,Manual,1834,Petrol,11.4,6.9,8.6,24.7,41.2,33,73.4,210,,700,,,,,645,,,,,
DatapartC_july2000.csv,2000,Proton,Persona,1300 Coupé,2,,M5,Manual,1299,Petrol,10.6,6.5,8.1,26.6,43.3,35.1,73,197,,1140,,,,,606,,,,,
DatapartC_july2000.csv,2000,Proton,Persona,1300 Hatchback,2,,M5,Manual,1299,Petrol,10.2,6.2,7.7,27.7,45.3,36.6,72.8,189,,950,,,,,581,,,,,
DatapartC_july2000.csv,2000,Proton,Persona,1300 Saloon,2,,M5,Manual,1299,Petrol,10.2,6.2,7.7,27.7,45.3,36.6,72.8,189,,950,,,,,581,,,,,
DatapartC_july2000.csv,2000,Proton,Persona,1500 Hatchback,2,,M5,Manual,1468,Petrol,10.8,6.7,8.2,26.3,42,34.4,72.4,201,,730,,,,,618,,,,,
DatapartC_july2000.csv,2000,Proton,Persona,1500 Hatchback,2,,A3,Automatic,1468,Petrol,10.7,7.2,8.5,26.4,39.5,33.4,69.1,207,,1120,,,,,637,,,,,
DatapartC_july2000.csv,2000,Proton,Persona,1500 Saloon,2,,M5,Manual,1468,Petrol,10.8,6.7,8.2,26.3,42,34.4,72.4,201,,730,,,,,618,,,,,
DatapartC_july2000.csv,2000,Proton,Persona,1500 Saloon,2,,A3,Automatic,1468,Petrol,10.7,7.2,8.5,26.4,39.5,33.4,69.1,207,,1120,,,,,637,,,,,
DatapartC_july2000.csv,2000,Proton,Persona,1600 Hatchback,2,,A4,Automatic,1597,Petrol,12.2,7.4,9.2,23.2,38,30.8,69.7,225,,650,,,,,691,,,,,
DatapartC_july2000.csv,2000,Proton,Persona,1600 Hatchback,2,,M5,Manual,1597,Petrol,10.8,6.4,8.1,26.1,43.9,35,72.65,198,,850,,,,,608,,,,,
DatapartC_july2000.csv,2000,Proton,Persona,1600 Saloon,2,,A4,Automatic,1597,Petrol,12.2,7.4,9.2,23.2,38,30.8,69.7,225,,650,,,,,691,,,,,
DatapartC_july2000.csv,2000,Proton,Persona,1600 Saloon,2,,M5,Manual,1597,Petrol,10.8,6.4,8.1,26.1,43.9,35,72.7,198,,850,,,,,608,,,,,
DatapartC_july2000.csv,2000,Proton,Persona,1800 Coupé DOHC,2,,M5,Manual,1834,Petrol,11.9,6.8,8.7,23.8,41.8,32.7,73.05,208,,840,,,,,651,,,,,
DatapartC_july2000.csv,2000,Proton,Persona,1800 Coupé DOHC,2,,A4,Automatic,1834,Petrol,12.3,7.3,9.2,22.9,38.7,30.9,68.9,236,,670,,,,,689,,,,,
DatapartC_july2000.csv,2000,Proton,Persona,1800 Hatchback DOHC,2,,A4,Automatic,1834,Petrol,13.4,7.4,9.6,21,38.1,29.3,68.9,236,,720,,,,,726,,,,,
DatapartC_july2000.csv,2000,Proton,Persona,1800 Hatchback DOHC,2,,M5,Manual,1834,Petrol,11.5,6.8,8.5,24.6,41.5,33.2,73.05,208,,1040,,,,,641,,,,,
DatapartC_july2000.csv,2000,Proton,Persona,1800 Hatchback SOHC,2,,A4,Automatic,1834,Petrol,12.5,7.3,9.2,22.5,38.8,30.6,70.8,226,,950,,,,,695,,,,,
DatapartC_july2000.csv,2000,Proton,Persona,1800 Hatchback SOHC,2,,M5,Manual,1834,Petrol,11.8,7,8.8,23.9,40.4,32.1,72.6,217,,600,,,,,663,,,,,
DatapartC_july2000.csv,2000,Proton,Persona,1800 Saloon DOHC,2,,A4,Automatic,1834,Petrol,13.4,7.4,9.6,21,38.1,29.3,68.9,236,,720,,,,,726,,,,,
DatapartC_july2000.csv,2000,Proton,Persona,1800 Saloon DOHC,2,,M5,Manual,1834,Petrol,11.5,6.8,8.5,24.6,41.5,33.2,73.05,208,,1040,,,,,641,,,,,
DatapartC_july2000.csv,2000,Proton,Persona,1800 Saloon SOHC,2,,A4,Automatic,1834,Petrol,12.5,7.3,9.2,22.5,38.8,30.6,70.8,226,,950,,,,,695,,,,,
DatapartC_july2000.csv,2000,Proton,Persona,1800 Saloon SOHC,2,,M5,Manual,1834,Petrol,11.8,7,8.8,23.9,40.4,32.1,72.6,217,,600,,,,,663,,,,,
DatapartC_july2000.csv,2000,Proton,Persona,2000 Hatchback Turbo Diesel,2,,M5,Manual,1998,Diesel,9.8,6.3,7.6,28.8,44.8,37.3,73.5,205,,150,,,0.04,,585,,,,,
DatapartC_july2000.csv,2000,Proton,Persona,2000 Saloon Turbo Diesel,2,,M5,Manual,1998,Diesel,9.8,6.3,7.6,28.8,44.8,37.3,73.5,205,,150,,,0.04,,585,,,,,
DatapartC_july2000.csv,2000,Renault,Clio,1.2   From VIN C/BB0A0F,2,,M5,Manual,1149,Petrol,7.9,5.2,6.2,35.8,54.3,45.6,70.6,146,,935,,,,,467,,,,,
DatapartC_july2000.csv,2000,Renault,Clio,1.4 16V From VIN BB0L0A,2,,A4,Automatic,1390,Petrol,9.6,5.8,7.2,29.4,48.7,39.2,73.5,170,,511,,,,,543,,,,,
DatapartC_july2000.csv,2000,Renault,Clio,1.4 16V   From VIN C/BB0L0F,2,,M5,Manual,1390,Petrol,8.8,5.2,6.5,32.1,54.3,43.5,73.4,155,,526,,,,,489,,,,,
DatapartC_july2000.csv,2000,Renault,Clio,1.4   From VIN C/BB0S0F,2,,M5,Manual,1390,Petrol,8.8,5.6,6.8,32.1,50.4,41.5,72.1,160,,433,,,,,513,,,,,
DatapartC_july2000.csv,2000,Renault,Clio,1.6 16V   From VIN C/BB0T0F,2,,M5,Manual,1598,Petrol,9.4,6,7.2,30.1,47.1,39.2,74,170,,234,,,,,543,,,,,
DatapartC_july2000.csv,2000,Renault,Clio,1.6   From VIN C/BB0D0A,2,,A4,Automatic,1598,Petrol,10.8,6.1,7.8,26.2,46.3,36.2,72.5,184,,835,,,,,588,,,,,
DatapartC_july2000.csv,2000,Renault,Clio,1.6   From VIN C/BB0D0F,2,,M5,Manual,1598,Petrol,9.6,5.8,7.2,29.4,48.7,39.2,72.2,170,,1331,,,,,543,,,,,
DatapartC_july2000.csv,2000,Renault,Clio,1.9D   From VIN C/BB0E,2,,M5,Manual,1870,Diesel,7.7,4.6,5.7,36.7,61.4,49.6,72.6,153,,443,,,0.036,,440,,,,,
DatapartC_july2000.csv,2000,Renault,Clio,1.9dTi   From VIN BB0U0F,2,,M5,Manual,1870,Diesel,6.7,4.3,5.2,42.2,65.7,54.3,73.9,139,,850,,,0.034,,402,,,,,
DatapartC_july2000.csv,2000,Renault,Clio,2.0 16V   From VIN CB0M0F,2,,M5,Manual,1998,Petrol,10.5,6.4,7.9,26.9,44.1,35.8,74,189,,944,,,,,594,,,,,
DatapartC_july2000.csv,2000,Renault,Espace (J66),1.9dTi   From VIN JE0M05,2,,M5,Manual,1870,Diesel,8.2,5.7,6.6,34.4,49.6,42.8,74,175,,677,,,0.054,,510,,,,,
DatapartC_july2000.csv,2000,Renault,Espace (J66),2.0 16V   From VIN JE0N05,2,,M5,Manual,1998,Petrol,11.6,7.3,8.9,24.4,38.7,31.7,72,211,,485,,,,,671,,,,,
DatapartC_july2000.csv,2000,Renault,Espace (J66),2.2dT   From VIN JE0E05,2,,M5,Manual,2188,Diesel,10.6,6.5,8,26.6,43.5,35.3,72.5,216,,133,,,0.045,,618,,,,,
DatapartC_july2000.csv,2000,Renault,Espace (J66),2.2dT   From VIN JE0H05,2,,M5,Manual,2188,Diesel,10.3,6.6,7.9,27.4,42.8,35.8,72.5,212,,257,,,0.052,,610,,,,,
DatapartC_july2000.csv,2000,Renault,Espace (J66),3.0 V6 24V   From VIN JE0G02,2,,A4,Automatic,2946,Petrol,16.3,8.9,11.6,17.3,31.7,24.4,73.6,273,,1214,,,,,872,,,,,
DatapartC_july2000.csv,2000,Renault,Grand Espace (J66),2.0 16V   From VIN JE0NL5,2,,M5,Manual,1998,Petrol,11.6,7.3,8.9,24.4,38.7,31.7,72,211,,485,,,,,671,,,,,
DatapartC_july2000.csv,2000,Renault,Grand Espace (J66),2.2dT   From VIN JE0E05,2,,M5,Manual,2188,Diesel,10.6,6.5,8,26.6,43.5,35.3,72.5,216,,133,,,0.045,,618,,,,,
DatapartC_july2000.csv,2000,Renault,Grand Espace (J66),2.2dT   From VIN JE0H05,2,,M5,Manual,2188,Diesel,10.3,6.6,7.9,27.4,42.8,35.8,72.5,212,,257,,,0.052,,610,,,,,
DatapartC_july2000.csv,2000,Renault,Grand Espace (J66),3.0 V6 24V   From VIN JE0GL2,2,,A4,Automatic,2946,Petrol,16.3,8.9,11.6,17.3,31.7,24.4,73.6,273,,1214,,,,,872,,,,,
DatapartC_july2000.csv,2000,Renault,Kangoo,1.4   From VIN KC0CAF,2,,M5,Manual,1390,Petrol,9.5,6.3,7.5,29.7,44.8,37.7,74,177,,660,,,,,564,,,,,
DatapartC_july2000.csv,2000,Renault,Kangoo,1.4   From VIN KC0HAA,2,,M4,Manual,1390,Petrol,9.9,6.7,7.9,28.5,42.2,35.8,73.7,188,,677,,,,,594,,,,,
DatapartC_july2000.csv,2000,Renault,Kangoo,1.9D   From VIN KC0EAF,2,,M5,Manual,1870,Diesel,8.2,6,6.8,34.4,47.1,41.5,73.8,180,,471,,,0.047,,526,,,,,
DatapartC_july2000.csv,2000,Renault,Kangoo,1.9dTi From VIN KC0UAF,2,,M5,Manual,1870,Diesel,7.1,4.9,5.7,39.8,57.6,49.6,73.9,152,,646,,,0.043,,440,,,,,
DatapartC_july2000.csv,2000,Renault,Laguna,1.6 16V   From VIN B56805,2,,M5,Manual,1598,Petrol,10.1,6,7.5,28,47.1,37.7,70.5,177,,66,,,,,564,,,,,
DatapartC_july2000.csv,2000,Renault,Laguna,1.8 16V  From VIN B56405,2,,M5,Manual,1783,Petrol,10.6,6.3,7.9,26.6,44.8,35.8,73.2,186,,647,,,,,594,,,,,
DataPartB_july2000.csv,2000,Renault,Laguna,1.9dCi  From VIN  B56W05,3,,M5,Manual,1872,Diesel,7.4,4.6,5.6,38.2,61.4,50.4,72.1,149,11,119,406,,0.038,,433,,,,,
DatapartC_july2000.csv,2000,Renault,Laguna,1.9dTi   From VIN B56J02,2,,A4,Automatic,1871,Diesel,8.7,4.9,6.3,32.5,57.6,44.8,71.3,168,,248,,,0.07,,487,,,,,
DatapartC_july2000.csv,2000,Renault,Laguna,1.9dTi   From VIN B56J05,2,,M5,Manual,1870,Diesel,7.1,4.5,5.4,39.8,62.8,52.3,73,144,,681,,,0.074,,417,,,,,
DatapartC_july2000.csv,2000,Renault,Laguna,2.0 16V   From VIN B56P65,2,,M5,Manual,1998,Petrol,10.5,6.1,7.7,26.9,46.3,36.7,74,182,,212,,,,,580,,,,,
DatapartC_july2000.csv,2000,Renault,Laguna,2.0 8V  From VIN B56L0G,2,,A4,Automatic,1998,Petrol,13.1,6.7,9,21.6,42.2,31.4,73.8,214,,689,,,,,678,,,,,
DatapartC_july2000.csv,2000,Renault,Laguna,2.2dT   From VIN B569LE,2,,M5,Manual,2188,Diesel,9.7,5.6,7.1,29.1,50.4,39.8,73.9,189,,269,,,0.032,,548,,,,,
DatapartC_july2000.csv,2000,Renault,Laguna,3.0 V6 24V   From VIN B56VL2,2,,A4,Automatic,2946,Petrol,17.1,8.3,11.5,16.5,34,24.6,73.2,271,,692,,,,,865,,,,,
DatapartC_july2000.csv,2000,Renault,Laguna,3.0 V6 24V   From VIN B56VL5,2,,M5,Manual,2946,Petrol,16.1,8.1,11,17.5,34.9,25.7,74,259,,792,,,,,828,,,,,
DatapartC_july2000.csv,2000,Renault,Laguna Estate,1.6 16V   From VIN K56805,2,,M5,Manual,1598,Petrol,10.3,6.2,7.7,27.4,45.6,36.7,70.5,183,,66,,,,,580,,,,,
DatapartC_july2000.csv,2000,Renault,Laguna Estate,1.8 16V   From VIN K56405,2,,M5,Manual,1783,Petrol,10.8,6.5,8.1,26.2,43.5,34.9,73.2,191,,647,,,,,610,,,,,
DataPartB_july2000.csv,2000,Renault,Laguna Estate,1.9dCi   From VIN K56W05,3,,M5,Manual,1872,Diesel,7.6,4.8,5.8,37.2,58.9,48.7,72.1,154,11,119,406,,0.038,,448,,,,,
DatapartC_july2000.csv,2000,Renault,Laguna Estate,1.9dTi  From VIN K56J02,2,,A4,Automatic,1871,Diesel,8.9,5.1,6.5,31.7,55.4,43.5,71.3,173,,248,,,0.07,,502,,,,,
DatapartC_july2000.csv,2000,Renault,Laguna Estate,1.9dTi   From VIN K56J05,2,,M5,Manual,1870,Diesel,7.3,4.7,5.6,38.7,60.1,50.4,73,149,,681,,,0.074,,433,,,,,
DatapartC_july2000.csv,2000,Renault,Laguna Estate,2.0 16V   From VIN K56P65,2,,M5,Manual,1998,Petrol,10.7,6.3,7.9,26.4,44.8,35.8,74,187,,212,,,,,594,,,,,
DatapartC_july2000.csv,2000,Renault,Laguna Estate,2.0 8V    From VIN K56L0G,2,,A4,Automatic,1998,Petrol,12.3,7,8.9,23,40.4,31.7,73.8,210,,689,,,,,671,,,,,
DatapartC_july2000.csv,2000,Renault,Laguna Estate,2.2dT  From VIN K569JE,2,,M5,Manual,2188,Diesel,9.7,5.7,7.2,29.1,49.6,39.2,73.9,192,,269,,,0.032,,557,,,,,
DatapartC_july2000.csv,2000,Renault,Mégane Cabriolet,1.6 16V   From VIN EA0402,2,,A4,Automatic,1598,Petrol,9.7,5.6,7.1,29.1,50.4,39.8,69.5,174,,211,,,,,535,,,,,
DatapartC_july2000.csv,2000,Renault,Mégane Cabriolet,1.6 16V  From VIN EA0405,2,,M5,Manual,1598,Petrol,9.4,5.7,7,30.1,49.6,40.4,73.2,165,,221,,,,,527,,,,,
DatapartC_july2000.csv,2000,Renault,Mégane Cabriolet,2.0 ide 16V   From VIN EA0305,2,,M5,Manual,1998,Petrol,10.2,6.1,7.6,27.7,46.3,37.2,74,181,,52,,,,,572,,,,,
DatapartC_july2000.csv,2000,Renault,Mégane Classic,1.4 16V  From VIN LA0W05,2,,M5,Manual,1390,Petrol,9,5.2,7.6,31.4,54.3,37.2,73.2,156,,487,,,,,572,,,,,
DatapartC_july2000.csv,2000,Renault,Mégane Classic,1.6 16V   From VIN LA0402,2,,A4,Automatic,1598,Petrol,9.7,5.6,7.1,29.1,50.4,39.8,69.5,174,,211,,,,,535,,,,,
DatapartC_july2000.csv,2000,Renault,Mégane Classic,1.6 16V   From VIN LA0405,2,,M5,Manual,1598,Petrol,9.4,5.7,7,30.1,49.6,40.4,73.2,165,,487,,,,,527,,,,,
DatapartC_july2000.csv,2000,Renault,Mégane Classic,1.9dTi   From VIN LA0N02,2,,A4,Automatic,1870,Diesel,8.7,4.8,6.2,32.5,58.9,45.6,72.6,164,,719,,,0.055,,479,,,,,
DatapartC_july2000.csv,2000,Renault,Mégane Classic,1.9dTi  From VIN LA0NM5,2,,M5,Manual,1870,Diesel,6.8,4.4,5.2,41.5,64.2,54.3,73.9,139,,823,,,0.066,,402,,,,,
DatapartC_july2000.csv,2000,Renault,Mégane Coupé,1.4 16V   From VIN DA0W05,2,,M5,Manual,1390,Petrol,9.1,5.1,6.5,31,55.4,43.5,71.4,153,,288,,,,,489,,,,,
DatapartC_july2000.csv,2000,Renault,Mégane Coupé,1.6 16V   From VIN DA0402,2,,A4,Automatic,1598,Petrol,9.6,5.5,7,29.4,51.4,40.4,69.5,169,,211,,,,,527,,,,,
DatapartC_july2000.csv,2000,Renault,Mégane Coupé,1.6 16V   From VIN DA0405,2,,M5,Manual,1598,Petrol,9.3,5.6,6.9,30.4,50.4,40.9,73.2,162,,221,,,,,520,,,,,
DatapartC_july2000.csv,2000,Renault,Mégane Coupé,2.0 ide 16V   From VIN DA0305,2,,M5,Manual,1998,Petrol,10.2,6.1,7.6,27.7,46.3,37.2,74,181,,52,,,,,572,,,,,
DatapartC_july2000.csv,2000,Renault,Mégane Hatchback,1.4 16V   From VIN BA0W05,2,,M5,Manual,1390,Petrol,9.2,5.2,6.6,30.7,54.3,42.8,71.4,156,,228,,,,,497,,,,,
DatapartC_july2000.csv,2000,Renault,Mégane Hatchback,1.4  From VIN  BA0VM5,2,,M5,Manual,1390,Petrol,9,5.2,6.6,31.4,54.3,42.8,73.2,180,,487,,,,,497,,,,,
DatapartC_july2000.csv,2000,Renault,Mégane Hatchback,1.6 16V   From VIN BA0402,2,,A4,Automatic,1598,Petrol,9.7,5.6,7.1,29.1,50.4,39.8,69.5,174,,211,,,,,535,,,,,
DatapartC_july2000.csv,2000,Renault,Mégane Hatchback,1.6 16V   From VIN BA0405,2,,M5,Manual,1598,Petrol,9.4,5.7,7,30.1,49.6,40.4,73.2,165,,221,,,,,527,,,,,
DataPartB_july2000.csv,2000,Renault,Mégane Hatchback,1.9D   From VIN BA0R05,3,,M5,Manual,1870,Diesel,8.4,4.8,6.1,33.6,58.9,46.3,73.7,163,30,358,366,,0.042,,471,,,,,
DatapartC_july2000.csv,2000,Renault,Mégane Hatchback,1.9dTi   From VIN BA0N02,2,,A4,Automatic,1870,Diesel,8.7,4.8,6.2,32.5,58.9,45.6,72.6,164,,719,,,0.055,,479,,,,,
DatapartC_july2000.csv,2000,Renault,Mégane Hatchback,1.9dTi   From VIN BA0NM5,2,,M5,Manual,1870,Diesel,6.8,4.4,5.2,41.5,64.2,54.3,73.9,139,,823,,,0.066,,402,,,,,
DatapartC_july2000.csv,2000,Renault,New Scenic,1.4 16V  From VIN JA0WN5,2,,M5,Manual,1390,Petrol,9.7,5.7,7.1,29.1,49.6,39.8,71.4,168,,298,,,,,535,,,,,
DatapartC_july2000.csv,2000,Renault,New Scenic,1.6 16V   From VIN JA04N2,2,,A4,Automatic,1598,Petrol,10,6.1,7.5,28.2,46.3,37.7,69.6,181,,409,,,,,564,,,,,
DatapartC_july2000.csv,2000,Renault,New Scenic,1.6 16V   From VIN JA04N5,2,,M5,Manual,1598,Petrol,9.6,6,7.3,29.4,47.1,38.7,73.2,173,,224,,,,,550,,,,,
DataPartB_july2000.csv,2000,Renault,New Scenic,1.9dCi   From VIN JA0505,3,,M5,Manual,1870,Diesel,7.7,4.9,5.9,36.7,57.6,47.9,73.3,157,36,488,379,,0.034,,456,,,,,
DatapartC_july2000.csv,2000,Renault,New Scenic,1.9dTi   From VIN JA0N02,2,,A4,Automatic,1870,Diesel,8.8,5.1,6.4,32.1,55.4,44.1,73.4,170,,590,,,0.065,,495,,,,,
DatapartC_july2000.csv,2000,Renault,New Scenic,1.9dTi   From VIN JA0NN5,2,,M5,Manual,1870,Diesel,7.7,4.9,5.9,36.7,57.6,47.9,74.9,157,,487,,,0.052,,456,,,,,
DatapartC_july2000.csv,2000,Renault,New Scenic,2.0 16V   From VIN JA1B02,2,,A4,Automatic,1998,Petrol,11.9,6.6,8.5,23.7,42.8,33.2,73.4,202,,295,,,,,641,,,,,
DatapartC_july2000.csv,2000,Renault,New Scenic,2.0 16V   From VIN JA1B05,2,,M5,Manual,1998,Petrol,10.8,6.4,8,26.2,44.1,35.3,74,190,,198,,,,,603,,,,,
DatapartC_july2000.csv,2000,Renault,New Scenic RX4,1.9dCi RX4 From VIN JABF0E,2,,M5,Manual,1870,Diesel,8.9,6.6,7.4,31.7,42.8,38.2,73.1,197,,179,,,0.077,,571,,,,,
DataPartB_july2000.csv,2000,Renault,New Scenic RX4,2.0 16V RX4 From VIN JAAC0E,3,,M5,Manual,1998,Petrol,11.8,8.2,9.5,23.9,34.4,29.7,72.5,224,77,492,24,,,,716,,,,,
DatapartC_july2000.csv,2000,Renault,Safrane,2.0 16V   From VIN B54L02,2,,A4,Automatic,1948,Petrol,13.8,7.5,9.8,20.5,37.7,28.8,72.4,231,,128,,,,,739,,,,,
DatapartC_july2000.csv,2000,Renault,Safrane,2.0 16V   From VIN B54L05,2,,M5,Manual,1948,Petrol,12.7,7.1,9.1,22.2,39.8,31,72.6,214,,311,,,,,686,,,,,
DatapartC_july2000.csv,2000,Renault,Safrane,2.5 20V   From VIN B54F02,2,,A4,Automatic,2435,Petrol,15.3,8.2,10.7,18.5,34.4,26.4,72.9,252,,702,,,,,806,,,,,
DatapartC_july2000.csv,2000,Rolls-Royce,Bentley,Arnage,2,,A5,Automatic,4398,Petrol,23.4,13.1,16.9,12.1,21.6,16.7,72,390,,784,,,,,1274,,,,,
DatapartC_july2000.csv,2000,Rolls-Royce,Bentley,Arnage,2,,A4,Automatic,6761,Petrol,27.7,14.3,19.2,10.2,19.8,14.7,73.2,456,163,,63,,,,1447,,,,,
DatapartC_july2000.csv,2000,Rolls-Royce,Bentley,Azure,2,,A4,Automatic,6761,Petrol,25.8,13.1,17.8,10.9,21.6,15.9,74,422,,,,,,,1338,,,,,
DatapartC_july2000.csv,2000,Rolls-Royce,Bentley,Continental R,2,,A4,Automatic,6761,Petrol,25.7,13,17.7,11,21.7,16,74,418,,,,,,,1330,,,,,
DatapartC_july2000.csv,2000,Rolls-Royce,Bentley,Continental SC,2,,A4,Automatic,6761,Petrol,25.8,13.1,17.8,10.9,21.6,15.9,73.5,422,,,,,,,1338,,,,,
DatapartC_july2000.csv,2000,Rolls-Royce,Bentley,Continental T,2,,A4,Automatic,6761,Petrol,28.1,13.2,18.7,10.1,21.4,15.1,73.5,443,,,,,,,1409,,,,,
DatapartC_july2000.csv,2000,Rolls-Royce,Rolls-Royce,Corniche,2,,A4,Automatic,6761,Petrol,25.8,13.1,17.8,10.9,21.6,15.9,74,422,,,,,,,1338,,,,,
DatapartC_july2000.csv,2000,Rolls-Royce,Rolls-Royce,Park Ward,2,,A5,Automatic,5379,Petrol,25.4,12.8,17.4,11.1,22.1,16.2,73,405,,634,,,,,1313,,,,,
DatapartC_july2000.csv,2000,Rolls-Royce,Rolls-Royce,Silver Seraph,2,,A5,Automatic,5379,Petrol,25.4,12.8,17.4,11.1,22.1,16.2,73,405,,634,,,,,1313,,,,,
DatapartC_july2000.csv,2000,Rover Group Limited,200 Series,200 BRM,2,,M5,Manual,1796,Petrol,10.4,6.3,7.8,27.2,44.5,36,73,190,,1218,,,,,591,,,,,
DatapartC_july2000.csv,2000,Rover Group Limited,200 Series,200 Vi,2,,M5,Manual,1796,Petrol,10.6,5.7,7.5,26.7,49.3,37.5,73,190,,1321,,,,,567,,,,,
DatapartC_july2000.csv,2000,Rover Group Limited,200 Series,211 i,2,,M5,Manual,1119,Petrol,8.4,5.7,6.7,33.8,49.2,42.1,71,165,,713,,,,,505,,,,,
